word,J-SUM,RJ-SUM,C-SUM,RC-SUM,LNC1-SUM,LNC2-SUM,RLNC2-SUM,None
representative,3.439234792697742,1.5682940474588574,12.386139214038849,8.537047415971756,14.383456449040848,14.383456449040848,11.804337401431923,
zealot,2.193320938067713,0.6155699560120069,10.790807366371155,7.9602988958358765,14.130632407239661,14.130632407239661,9.572507745505034,
snap,3.3570956614859964,0.856518169266157,12.564858138561249,9.926723659038544,14.574478813690003,14.574478813690003,12.316155998594695,
feverish,2.8225100403055055,0.9646109113652548,12.301437437534332,8.988634884357452,14.366704434056512,14.366704434056512,11.722825965105502,
inevitable,4.147037975818554,2.245903045049731,12.521061718463898,8.692104995250702,14.461187154744474,14.461187154744474,11.946728739369034,
widen,2.5647595175808267,0.45211593173136716,11.729886949062347,6.65014274418354,13.598151298022566,13.598151298022566,9.580400985757212,
petition,3.1858908403822874,0.41938051816471267,12.591517984867096,8.820318192243576,14.373369377531493,14.373369377531493,11.37492393074502,
assembly,4.92251941171862,2.2514197702012235,12.003002882003784,10.379143238067627,14.396291586487921,14.396291586487921,10.946184944875359,
fertile,4.437187046301296,1.0545277600041862,12.508626699447632,7.8558319211006165,14.278320971501316,14.278320971501316,10.869407027133388,
mishap,2.9652239887720095,1.4365203480988433,10.994194030761719,8.453436434268951,13.738422291289236,13.738422291289236,7.771519457643583,
deceased,2.4828798368939395,0.9483362767359066,12.839811086654663,7.3757230043411255,13.6683217799972,13.6683217799972,9.941571175821911,
wooden,3.1299471515061876,1.2659724208012981,13.66788113117218,9.701750874519348,14.461827223968648,14.461827223968648,12.21772231883466,
sail,4.8271774560191085,2.0232901687663967,13.47487998008728,10.415677458047867,14.413664236116292,14.413664236116292,11.533969921793382,
needle,3.2044975155978843,0.8388901141147737,12.04919058084488,6.395087033510208,14.12327035445106,14.12327035445106,11.333215883198347,
fare,1.2459065818343096,0.7876836494643692,9.685556709766388,6.793509945273399,11.695571110430738,11.695571110430738,6.768529452863827,
gray,3.8600234864899,1.8987887461039543,13.248987555503845,10.265255153179169,14.70455601095068,14.70455601095068,11.685299059941299,
christen,0.4415979157620495,0.24574829931972786,9.962063670158386,4.539915673434734,10.838016608377265,10.838016608377265,8.74129054114001,
moth,4.48993474850268,2.1777103506486153,10.909843802452087,10.123042225837708,14.202441050427499,14.202441050427499,10.238173112775778,
diversion,1.3752834136167842,0.3215530114484818,10.149842411279678,3.667157592251897,12.515344592383578,12.515344592383578,9.055468280581533,
beneficiary,2.3119348051036375,1.312515922891913,10.586038708686829,6.635603748261929,13.988429033219205,13.988429033219205,10.618899159627787,
appendix,1.443042874976141,1.4313303432366933,12.172079801559448,8.166065126657486,13.817463603604594,13.817463603604594,10.294406240129272,
radiance,4.231362947288342,3.207474186043082,12.975627958774567,10.807096987962723,14.509796328877114,14.509796328877114,10.92112467970054,
furnished,3.4448679886117675,1.2156737444043035,12.863980114459991,8.14845535159111,14.18412028075732,14.18412028075732,10.638069428944805,
discipline,2.6601999108901127,1.115965970581406,12.55631798505783,6.27348755300045,14.206468486342493,14.206468486342493,10.795377102699561,
circumference,4.102207963374635,2.6764785098091384,12.802347898483276,10.298671662807465,14.504504662538041,14.504504662538041,10.990625940367217,
diameter,4.764397840680791,1.551404780515423,13.221664905548096,9.725191712379456,14.562943527359536,14.562943527359536,11.302082797642957,
unexpected,4.209566435176192,0.6185892796835046,12.589814305305481,6.753533259034157,14.059314775412602,14.059314775412602,9.371819050958756,
queue,0.8469027199196695,0.2591788488445023,8.090531587600708,5.466322476044297,10.820931123181253,10.820931123181253,7.904134057453401,
distinctive,2.1548479310510684,2.6418473560204183,11.987431585788727,8.624877125024796,13.876309719973756,13.876309719973756,10.530158101601446,
stimulus,1.3065477275213815,0.6505644811115935,10.538728952407837,7.836732923984528,12.825154167466389,12.825154167466389,11.23646172888164,
botanist,3.1810972842681062,1.1251834141308326,12.069559812545776,7.429083824157715,13.280185645985675,13.280185645985675,9.89888229087206,
tragic,2.0766789607433345,0.6565095202434966,11.950590014457703,6.1882452592253685,13.479154863737094,13.479154863737094,10.310573310348785,
apparel,2.1073593083105475,1.6476204472442149,9.86924946308136,4.791457140818238,11.541850797537101,11.541850797537101,8.44048675625171,
woods,0.22794543349254592,0.20929222752930957,10.350368469953537,6.122039631009102,12.14964526305043,12.14964526305043,9.901028751515728,
demoralize,0.9760262846564076,0.352945433492546,9.920672416687012,6.684514254331589,13.336234827369086,13.336234827369086,10.837090452836975,
opportunity,2.9793073773354,0.5574027978336313,12.070423245429993,6.817895129323006,13.781480351977216,13.781480351977216,10.803466198740068,
discernible,2.741995173374492,0.6998225901523113,11.507471740245819,6.896827921271324,14.01123165587837,14.01123165587837,10.77619777799508,
startling,2.410427080417091,0.4028863318376996,11.930460095405579,7.964573726058006,13.746768538995738,13.746768538995738,9.892722430051695,
unruly,1.17861655646975,0.4620650757990523,11.01345980167389,6.4629588685929775,12.434624744028909,12.434624744028909,9.657527233342117,
hive,3.411813840695532,2.3288433775824133,10.570569664239883,10.0772465467453,13.720588838140165,13.720588838140165,8.432871488525278,
attendance,2.3623127639665267,0.08163265306122448,11.544397681951523,6.048646777868271,12.926960705228653,12.926960705228653,9.147401251974339,
cabin,3.86049222246801,1.2256631761554453,12.417980909347534,8.098776787519455,14.568984283972062,14.568984283972062,11.505316312790018,
treaty,3.5828682764558497,1.123739458028347,12.747631132602692,8.33688896894455,14.12466157558644,14.12466157558644,11.591886473602546,
promote,2.664366839048625,0.6743381539535893,12.161461353302002,8.422891467809677,14.062213655362395,14.062213655362395,12.062762125703493,
posture,2.026059922643333,0.6277728482697427,11.972081124782562,6.211697302758694,13.02214004382829,13.02214004382829,9.831851212382649,
elf,1.2381839236722434,0.31949872147440533,10.296677827835083,7.477612137794495,13.57800493364654,13.57800493364654,9.728735259503674,
consort,1.8953685902520687,1.0320590707387356,11.351677060127258,9.176009744405746,13.243249958298575,13.243249958298575,9.357848022950462,
symbol,1.767185233171655,0.5684708666075127,12.339631140232086,8.370202004909515,13.74683378526888,13.746833785268882,10.500465842536737,
disengage,2.6832505010289585,1.832336203907531,11.486507594585419,8.201456725597382,14.112545961694119,14.112545961694119,9.2220399246419,
instruct,2.238317430645263,0.9509575793194169,10.84403970837593,5.030621622689068,12.993290968543379,12.993290968543379,9.0396632754629,
venerable,1.7501364789213496,0.37782712529970364,10.593306183815002,6.3403450101614,12.61413200467499,12.61413200467499,8.896397823582399,
buxom,2.9253267343192046,1.230188240463118,11.548446655273438,9.504192471504211,14.054225477404668,14.054225477404668,9.91435497786963,
lucrative,2.5105033433253285,1.063310912153125,12.061054587364197,7.8529931008815765,14.11165946584954,14.11165946584954,10.27786356408594,
custody,2.698884377905118,0.6747423947886637,12.692985892295837,8.525785058736801,13.9381459646836,13.9381459646836,11.234305375159126,
render,1.636466595073627,0.3257272073183266,11.584678769111633,4.846343256533146,13.510656384870337,13.510656384870337,10.992861074090694,
wallop,0.371387895836158,0.08423795049934867,5.772107075899839,3.943565085530281,9.731609725306162,9.731609725306162,6.57148580652904,
gauntlet,1.3223022358697152,0.3999902458670795,11.825504302978516,7.965060323476791,14.081830430021746,14.081830430021746,10.903784547847346,
oak,7.556875511690503,5.5104958558905945,13.370223104953766,12.789046227931976,14.696977855280592,14.696977855280592,11.84378055649566,
urchin,0.6620194477917517,0.6547619047619048,8.653239041566849,4.809526294469833,12.470180258628682,12.470180258628682,10.513366758559815,
tourist,2.1483208679871977,0.2739723548994066,11.302411794662476,5.345162495970726,12.110249368003188,12.110249368003188,9.055871074419368,
seller,5.515933101449979,4.235600578892515,11.482721745967865,10.767437875270844,14.350873100147815,14.350873100147815,8.543612852271602,
regularly,2.295884083386889,1.0381062994303414,12.451817870140076,5.186625845730305,13.578518644977446,13.578518644977446,9.503668149800193,
portal,3.526757068156298,1.2581370285796116,11.830455362796783,11.14925765991211,14.26130883163521,14.26130883163521,9.691515035245693,
definitive,1.0970570760286695,0.6814316635745207,10.715890973806381,8.096622556447983,13.16826426196844,13.16826426196844,9.848084203044856,
unprotected,0.8858038628918765,0.7107067198252609,10.115105122327805,5.182333581149578,11.637723771645055,11.637723771645055,8.908487139123157,
grunt,2.6906527694333477,0.9478853983776673,12.031005620956421,8.039121598005295,14.207248001336328,14.207248001336328,11.352304590251714,
cramp,2.491753848954725,1.2635224341316582,11.490420460700989,9.113295823335648,14.021961856077283,14.021961856077283,10.208137813841486,
quivering,2.777779885792886,1.1714605760217,12.56783813238144,10.260932087898254,14.47524466604276,14.47524466604276,12.229155074310347,
ward,0.5748768671822723,0.23140107106672456,10.42251980304718,7.405695229768753,12.958442250224989,12.958442250224989,9.744806017476115,
simple,2.4762989945697216,0.5286281179138321,12.575927972793579,5.513865292072296,14.185537753867221,14.185537753867221,11.313920319661275,
petticoat,3.618401236375544,2.819663325273172,12.273160815238953,11.402082920074463,14.62139349416927,14.62139349416927,11.098539980207843,
familiarize,1.0645616687264785,0.6148971306067911,8.991278856992722,5.922648936510086,13.011928109346673,13.011928109346673,10.349615235840323,
blight,1.573765177023812,0.8425881980699257,10.272652953863144,5.48140187561512,12.559669012583024,12.559669012583024,8.471353537674595,
birthday,4.757225899492848,0.5402135821390479,13.387683928012848,9.617160767316818,13.990291697896202,13.990291697896202,11.137784628428273,
patience,2.8694220327721593,1.4245062011599643,11.265704929828644,6.290605693357065,12.801625502421173,12.801625502421173,9.788850968375478,
spider,3.525587384701634,1.5269649559163236,11.955362379550934,8.481545805931091,14.516265219755516,14.516265219755516,11.536176553464193,
courtyard,5.51927470908101,2.4205012734555793,13.06905311346054,11.059222042560577,14.68797634840417,14.68797634840417,11.538316670731668,
duty,3.273407434155364,0.292571283832682,12.08104258775711,6.397673740983009,13.784937707412682,13.784937707412682,11.141759250940286,
