word,LNC1F-SUM,LNC1F-MIN,LNC1F-MAX,LNC2F-SUM,LNC2F-MIN,LNC2F-MAX,RLNC2F-SUM,RLNC2F-MIN,RLNC2F-MAX,None
sufferer,13.401373789864166,0.6880311501492404,0.9811569890198543,12.62717696102358,0.5922058222586645,0.9811569890198543,5.155094694754375,0.018574703516825886,0.7125046320400763,
restorative,12.56709414566755,0.6824915049202918,0.9451623050048896,11.931873315642354,0.6676658151289189,0.9268216460599065,5.035382895185838,0.05075805851478832,0.5994560399833757,
jolly,12.451143785410943,0.5938212669203866,0.9539867017249699,12.217762319073135,0.5816846851498476,0.9485706177550304,6.924787280045858,0.30048104718522306,0.6321858281232742,
minister,12.303673168024208,0.6742143496841646,0.9675621247157742,10.556753535864933,0.48498689032847175,0.9490970433464332,6.265581749011924,0.20906805555742292,0.6183727607833407,
question,13.678391796272043,0.8062955555927792,0.9954627602001568,13.215098153574596,0.7655436762851733,0.9954627602001568,6.116409829932122,0.020480543589593947,0.6382672240679489,
pacify,10.38847137235261,0.14203155666839407,0.9448372090649625,10.138467835375467,0.29022379970840706,0.9048211664961271,4.5988012658422255,-0.13667395622013512,0.5749115649726498,
wretched,14.241278979094318,0.8846592997197519,0.9942992554292264,14.070970520997609,0.8554835044091745,0.9942992554292264,5.0229966978889005,0.07045770749903224,0.5722339799816393,
prosecute,13.354386593976987,0.7546849189278274,0.9909948733015094,13.06185797384843,0.7293835228468956,0.9806924842515383,6.161852773484632,0.06328755811981501,0.6715034644730785,
tolerable,12.550151510685465,0.65749580513093,0.9763718498359265,12.172071960358553,0.5871837163990222,0.9763718498359265,4.980074749440647,0.09076288463471593,0.7829486465807362,
ascension,11.736928440480575,0.5959262988505797,0.9214494728689618,11.44397908974423,0.571839871736523,0.9214494728689618,7.501705907090281,0.3496246612359235,0.6362888715744015,
heroism,14.086207534690645,0.8476531661518282,0.9925593196310554,13.979902908690919,0.8337962908740078,0.9925593196310554,6.528671768667627,0.2467839033250625,0.6978697866189206,
gory,10.993988373523818,0.4928675214537501,0.9624805191072603,10.997047053804266,0.5157287831444374,0.9624805191072603,6.382343606701681,0.20695430561352057,0.7301996694312806,
thorough,13.384176516742682,0.7932991783670217,0.9782838066011182,13.026347242446604,0.7212984655739472,0.9782838066011182,5.8315682099919615,-0.009362436626778603,0.6647118718899004,
strong,13.834259093743707,0.8122202944020651,0.9796126819854484,13.480905568561765,0.7477691309212834,0.9796126819854484,5.747368986472326,0.0329457021632128,0.66884060136953,
rust,13.407214615762873,0.7933970685728423,0.9773686804722861,13.183972093026027,0.7365686533872435,0.9773686804722861,6.805874060902928,0.12817425615903988,0.6961944393779345,
compass,12.867702690773406,0.7054458324542036,0.9444187037630491,12.008676220842192,0.6092931936213535,0.9250061648830825,3.9433004230176274,0.046746020865515714,0.5800040963778073,
moccasin,13.791862208242764,0.8082709375877482,0.9848790097516334,13.494934822063977,0.7856230510135279,0.9848790097516334,6.814838827972723,0.32016174442775713,0.6924325751437554,
glitter,14.565928468843325,0.9278761609802212,0.9941647530008026,14.417884580675834,0.8958602249399472,0.9941647530008026,6.765743418077447,0.17931287333615065,0.7212788985287472,
