word,sum,min,max
scholastic,33.438475233853,2.1647580330111684,7.172426812909848
inspect,180.8156502459758,18.506298009173705,40.04378991912411
comparable,95.05128943309046,3.1216779911110217,32.03173912616739
follower,319.96621568886525,25.590532461667742,95.69110190109332
puppy,93.29981891387588,7.9156834774600915,36.56894820051009
testament,170.11272986028382,14.14344650217495,45.89609903597753
chip,258.74534176726803,8.576089321324401,107.61939935541237
relax,285.4499344573352,23.747050432380274,80.55992394277277
gala,34.70121248996729,3.273108336524368,13.37511213253329
dissatisfied,57.89067009153837,5.102643934954897,13.415782795131891
salvation,241.4371625123955,19.946699018460052,61.6124311768832
sanity,49.249553343888984,3.046768574681037,12.014924034494484
ignorance,443.28051026429426,19.482822297100515,145.34214534033984
instructor,157.8939661083272,17.377865203736285,35.71850754468428
bold,580.2478253588157,41.70169810765188,192.96200972979904
subdivide,27.101799986878337,2.1647580330111684,6.544910271537043
superintendent,185.90598782801536,10.268738529480531,58.14927603266716
geology,56.69493456177087,4.270667682717125,21.182814939681933
ninth,167.07414840491185,15.346686153948928,37.187450495656144
edit,132.3615502725524,15.346686153948928,33.86300065924613
indescribable,55.60606957364283,2.2420708199044244,19.659138777353938
stand,9210.759813263217,1298.6228814460214,1778.9491246322398
thirsty,90.25855743996694,11.14462772616088,18.73198457026119
ridge,388.88962865292535,44.00887941205943,78.30394804134872
possible,3186.116111125928,355.9480708565507,655.211416554698
misery,448.49871412855754,29.30154623254403,168.2493312907195
velvet,225.71744887996581,25.50258140288572,47.56842653121557
discretionary,21.342159327249362,1.8282226744550525,6.319223710449559
helper,69.12373320680548,3.046768574681037,14.998680657291667
subtract,26.5518030029715,2.771821474173789,6.237123543057499
profanity,29.162367547206415,3.4570103358807067,6.280829510627842
contrite,15.843214067157753,2.1820722243495787,3.836671538487232
exterminate,43.960514544671916,3.4790754101965207,11.848544457092922
robust,79.92134372609785,9.772292521040951,18.323130493701672
tree,3579.6327623096345,463.96463193162606,791.4940220795542
hellish,26.001933736215083,2.653871624208947,8.463246040780659
swing,733.097150788662,31.257588710616567,186.70354245855103
sew,218.58126729879083,12.299917579267891,48.62482564800616
philanthropist,57.48350772427098,2.586714027547102,16.700805520473832
marrow,52.82436954862369,7.31289069782021,13.766622883111674
comparison,441.15732572917216,54.660140333532,108.66807916362366
maintenance,232.27829664972992,20.988850181136037,50.74310975533989
boarding,123.37348322269494,11.047928136346034,32.92627023957578
permanent,544.3462596161532,60.999788858779,106.9927862393661
till,2936.120256103039,77.8539764015088,1058.8085013419322
location,302.63115850230525,14.782469751230217,117.36081050396263
trepidation,38.78757593043238,2.8387379302766775,13.428350384705313
lunge,65.34362357658253,2.22976999365073,25.126655740308202
