word,J-SUM,J-MIN,J-MAX,RJ-SUM,RJ-MIN,RJ-MAX,LNC1-SUM,LNC1F-MIN,LNC1F-MAX,LNC2-SUM,LNC2F-MIN,LNC2F-MAX,RLNC2-SUM,RLNC2F-MIN,RLNC2F-MAX,C-SUM,C-MIN,C-MAX,RC-SUM,R-CMIN,R-CMAX
fluent,2.0074259086290462,0.020408163265306117,0.3888888888888889,1.0347970227004342,0.020408163265306117,0.16279069767441862,13.240461065961918,0.6978184652641802,0.9796774666850212,12.465246578168149,0.624584368863163,0.9721139143735832,5.979006311765941,0.17709565285836015,0.6112600439843403,10.182012498378754,0.4014129936695099,0.8729496002197266,6.173668719828129,0.08968966454267502,0.679688036441803
fluid,1.8276431236680144,0.04166666666666666,0.25,0.9483952735076032,0.020408163265306117,0.19047619047619047,14.480050524195113,0.9357140432749682,0.991540502111822,12.46122306587462,0.6770677810542501,0.9575105252049784,8.148205049544297,0.31449104688616497,0.7325930156097252,12.169822812080385,0.722344696521759,0.9221295714378356,7.9938531666994095,0.2182065099477768,0.8618168234825134
flurry,1.1338020009276086,0.0,0.3157894736842105,0.4062009419152277,0.0,0.28205128205128205,11.557230484522266,0.2349456033545394,0.968495952701138,11.609222659862423,0.41792963139267103,0.968495952701138,4.766049259738971,-0.020141201455740054,0.6036727749752215,7.833608601242304,0.038901779800653465,0.8043304681777954,3.628535114228725,-0.08313567191362381,0.5835351347923279
flush,3.657684773492017,0.06382978723404255,0.4705882352941176,1.4336807781129988,0.0,0.3157894736842105,13.699529140186698,0.7731970660869899,0.9877547240973282,13.13504308696861,0.7053469235760637,0.9627121252380312,7.030208294283452,0.21645260618992068,0.7177028207562406,11.313647925853731,0.627657949924469,0.8793232440948486,7.847474664449693,0.3309597373008728,0.8573631048202515
flute,3.2271621510250545,0.04166666666666666,0.4705882352941176,1.7211744616633131,0.04166666666666666,0.2195121951219512,14.535827874485305,0.9099350423354804,0.9933591777538258,13.324799995598898,0.8046978328089353,0.9770949652720607,6.700459524984641,0.1614564860216825,0.595077617731781,12.066163957118988,0.6492347717285156,0.8981120586395264,10.266045987606047,0.5288538336753845,0.7767239212989807
flutter,3.6354191459126226,0.13636363636363635,0.42857142857142855,0.4581348297768433,0.0,0.16279069767441862,14.450276619884715,0.8964335621747644,0.9911190021464276,14.120796318173607,0.8549887113860859,0.9839113406933438,8.293482119885388,0.2727880015513522,0.748074019612954,12.808022320270537,0.7836121916770935,0.8942344188690186,6.841276526451111,0.2945794463157654,0.63335120677948
fly,1.8654623929705747,0.020408163265306117,0.4705882352941176,0.6493332244455543,0.0,0.13636363636363635,13.82487959375425,0.8396571621807453,0.9918560773115771,12.735609609698088,0.7152282622117001,0.9827926382994262,8.708723509026909,0.22370233915380652,0.7663331793259136,11.550583481788635,0.5990941524505615,0.925705909729004,6.701431587338448,0.20019598305225367,0.6299390196800232
foam,2.8420516614430147,0.08695652173913042,0.3888888888888889,0.9853899080759284,0.020408163265306117,0.16279069767441862,13.788617453508431,0.7601124975652815,0.9899228184582536,13.228159663152091,0.7163285241597369,0.9775998839235904,7.64178584030045,0.2905379038520951,0.8973493014215046,11.501875400543213,0.5771816372871399,0.9062342047691344,8.098246067762375,0.3644250929355621,0.6784356236457825
focus,1.3475555758898208,0.0,0.28205128205128205,0.4984336416707237,0.0,0.13636363636363635,12.336441229274893,0.466464085473191,0.9678822060812504,9.241974746117918,0.2404652259040039,0.9340234714663944,6.333709606012793,0.037461270373157614,0.8078929033247484,8.754913598299026,0.2948412299156189,0.8514455556869507,5.002754940651356,0.0021140044555068016,0.7287696599960327
foe,2.5807764039056824,0.06382978723404255,0.3888888888888889,1.0292530307893066,0.020408163265306117,0.19047619047619047,13.93196394303654,0.8561597866675693,0.9891727141763628,12.864950190880457,0.7662977418930972,0.9512323245388216,6.8254864516932265,0.10186708998674544,0.7848808602834615,11.587992131710052,0.6115729808807373,0.924178421497345,8.3445745408535,0.3477342128753662,0.8643393516540527
fog,4.246229327533799,0.13636363636363635,0.4705882352941176,1.5414110049241732,0.020408163265306117,0.28205128205128205,14.50552848191364,0.9334912598220306,0.9901175344678826,13.919582561689264,0.810201736284644,0.9901175344678826,8.366158988310701,0.4209342255697597,0.7578051943024093,12.405823826789856,0.714162290096283,0.921492040157318,8.542023569345472,0.4264838695526123,0.6844642162322998
foil,0.659458075932916,0.0,0.28205128205128205,0.22401518747033694,0.0,0.16279069767441862,9.589411944713145,-0.010333492641301012,0.9747917450576422,9.972250197759523,0.17802752434049807,0.9747917450576422,4.239077278724572,-0.09818584048581024,0.7529607672665923,8.057521849870684,0.1481778472661972,0.8510874509811401,2.629837928339839,-0.11680848896503447,0.5558950304985046
fold,3.275824281238541,0.06382978723404255,0.42857142857142855,0.9013676641699636,0.0,0.28205128205128205,14.46868103661926,0.9156725705169658,0.9929828829430569,13.697004322149859,0.7955728635226234,0.9929828829430569,8.693791385780996,0.2324314119658818,0.8628553451590542,12.340983271598814,0.6803768873214722,0.923350751399994,7.638113915920258,0.25059640407562256,0.6583616137504578
foliage,3.413834625547615,0.1111111111111111,0.35135135135135137,1.4953007575982642,0.04166666666666666,0.19047619047619047,14.617589741753905,0.9411963222604756,0.9924893332860696,13.497913049538749,0.7916787403152217,0.9735065624224476,8.567729475702668,0.3206909713950703,0.8273508764885579,12.998867571353912,0.8153412938117981,0.9382801055908204,9.290822356939318,0.4914787113666534,0.7983137369155884
folk,0.8657042779548395,0.0,0.13636363636363635,0.3166026355037853,0.0,0.08695652173913042,13.322093112056324,0.6924294243385529,0.986307346290728,11.413854596319904,0.4515600188034466,0.9446024473897432,6.612216768543575,0.003573166898860114,0.7374278738696493,10.421478420495989,0.4071824252605438,0.9053869843482972,6.040281966328621,0.11183907091617584,0.8149031996726991
follow,4.016672601396607,0.13636363636363635,0.42857142857142855,0.6306689342403629,0.020408163265306117,0.19047619047619047,14.302686227348106,0.8750793621014274,0.9866464915533082,13.929838537932742,0.8266404740990738,0.978229538275382,6.2229933631097385,0.2459603846446906,0.5760710321373088,12.037851512432098,0.6380963921546936,0.925829529762268,2.395411491394043,-0.12150821834802628,0.4571097493171692
follower,1.8339738083603925,0.04166666666666666,0.2195121951219512,0.3073485208036703,0.0,0.16279069767441862,13.977321962293274,0.8386538929551952,0.9866161514309169,12.464083169540244,0.6674317986917091,0.9469177206522059,8.146206119030856,0.42326167548135374,0.7745049329783577,11.563547849655151,0.6105589866638184,0.8868048787117004,6.85253444314003,0.2635347843170166,0.6841415762901306
following,2.398952034087343,0.0,0.4705882352941176,0.8474698179667124,0.0,0.25,13.468042555029445,0.7402487798982076,0.9901005194429258,12.68764191591707,0.5880337037473973,0.9901005194429258,7.247224890613742,0.2698011492957555,0.6204786334891255,10.212069064378738,0.4691609442234039,0.8761642575263977,5.017377143725753,0.020766722038388245,0.7242709994316101
folly,2.2171330545235297,0.0,0.35135135135135137,0.8684708210398863,0.020408163265306117,0.16279069767441862,14.210531254057672,0.8397179224036783,0.990924648880741,13.726211711218696,0.7182646511775111,0.990924648880741,8.006911849095586,0.23759108172399745,0.8260793320296284,11.052227199077606,0.5102682113647461,0.8961647152900696,7.227754175662994,0.28118401765823364,0.720144510269165
fond,2.372706379869581,0.04166666666666666,0.35135135135135137,0.6323549308715161,0.020408163265306117,0.08695652173913042,14.076528324860421,0.870784162444323,0.98762815080596,13.874608776371726,0.8240518547092769,0.9827197404702748,7.120460189884282,0.10739108415086628,0.79992267824387,11.129771411418917,0.5177347660064697,0.8975138664245605,5.60105462372303,0.2142677903175354,0.5168471336364746
fondle,2.1079945108945046,0.020408163265306117,0.3888888888888889,0.4798679416262344,0.020408163265306117,0.08695652173913042,13.755524837340419,0.7913022287344008,0.9827974365276682,13.175104265251631,0.758370573503067,0.9549423469829964,7.247519724611817,0.11060179754993148,0.7404661818534218,9.979973673820496,0.3669434785842896,0.8589209914207458,8.238646626472473,0.4156434237957001,0.7253403663635254
fondness,1.9678945986009857,0.04166666666666666,0.35135135135135137,0.3325372702272399,0.0,0.06382978723404255,14.084426753229039,0.8365384902807808,0.9807243714876648,13.681983425745132,0.7842160959126617,0.9750393588256115,7.350327582542134,0.19389319956286066,0.7923110464761172,10.57320874929428,0.5142930150032043,0.8312964439392091,6.40898172557354,0.13383395969867706,0.653742790222168
food,3.2489089501284627,0.1111111111111111,0.42857142857142855,0.9799049129364972,0.020408163265306117,0.19047619047619047,14.212795874063165,0.8624578865827878,0.9932056854422464,12.522883859211845,0.5989192725606554,0.9696766455592434,7.6367681281566675,0.1952697039703928,0.6758251045991222,13.007409274578096,0.7709826827049255,0.9492498636245728,8.460611343383789,0.428725928068161,0.8480481505393982
fool,3.4792010679843997,0.06382978723404255,0.4705882352941176,1.28940137842319,0.020408163265306117,0.2195121951219512,14.181243497525106,0.8730162443761289,0.9930528327689644,13.747742698074319,0.7653189050748584,0.9930528327689644,7.332422737644843,0.02779449924162769,0.7615889658661456,11.35137504339218,0.618397057056427,0.90777850151062,7.231851518154143,0.3427744805812836,0.6671338081359863
foolish,3.3119833662206224,0.06382978723404255,0.42857142857142855,0.8414153666400264,0.0,0.1111111111111111,14.306109718329944,0.8920674295055041,0.9917382577421072,14.13010317057935,0.8436793621956429,0.9917382577421072,6.74454042858221,0.287338264454045,0.6272563164431413,11.12590354681015,0.5569177269935608,0.8848674297332764,7.0433163940906525,0.33883509039878845,0.7385863661766052
foolishness,1.192836518362432,0.0,0.3157894736842105,0.362183279108745,0.0,0.1111111111111111,13.028996833252275,0.6634657771634147,0.9693588436122612,12.37103478532516,0.6563672108948433,0.9693588436122612,5.590633189057184,-0.06170272608924865,0.5910853597807358,8.396890193223951,0.3982349932193756,0.7835879325866699,3.487638548016548,-0.05386991426348686,0.4516212642192841
foot,2.8837632860492324,0.06382978723404255,0.3157894736842105,0.3759426251120605,0.0,0.16279069767441862,14.572750813109426,0.9456745093493054,0.9894123139467718,13.674969156679149,0.8410862110314012,0.97761524786028,10.025520098331317,0.4628807042458526,0.79320055125811,13.061864674091339,0.7956243753433228,0.937549889087677,6.751557141542435,0.28616049885749817,0.7513203620910645
foothold,1.3078734237587335,0.0,0.2195121951219512,0.5306122448979592,0.0,0.42857142857142855,12.87795531658572,0.5113767475566263,0.965518220077858,11.477648907633073,0.5221245634007856,0.9493781291601636,6.126573850932008,0.0675695055974842,0.7317488935542681,10.206767618656158,0.43742984533309937,0.8442297577857971,2.650789635023102,0.002397270640358329,0.3672251999378204
footing,1.5843748021101658,0.0,0.3157894736842105,0.061224489795918366,0.0,0.020408163265306117,12.130750827667825,0.3869258508053224,0.965294141043806,10.577201222964213,0.2264099621952264,0.9575464861863614,5.210060792032073,0.11978186264175004,0.6558200617013361,10.410651296377182,0.3889038562774658,0.8871790170669556,2.3092881534248586,-0.017645208165049553,0.4512448906898498
footman,2.6431629963338183,0.08695652173913042,0.3157894736842105,0.8175710284987562,0.0,0.16279069767441862,13.414754062879355,0.7806485617999469,0.9789851158871534,12.54963835125666,0.6983939643652333,0.9492771932841864,6.127345314620787,0.14762878841154514,0.6602882862703986,10.907280266284943,0.5458333492279053,0.8467046618461609,6.1703560054302224,0.1800457239151001,0.8354097008705139
footnote,0.6172706362841158,0.0,0.08695652173913042,0.7835710700617533,0.0,0.13636363636363635,10.8507274842996,0.19495594741458036,0.9325111284402308,9.813372427790084,0.3306490444297039,0.8892352193153424,4.52716662562079,0.010439230303201152,0.5228099361948453,7.319186896085738,0.17026016116142273,0.7176223993301392,5.590957447886467,0.1073901355266571,0.6571378111839294
footstep,3.264699246848365,0.020408163265306117,0.4705882352941176,0.7676844071835636,0.0,0.16279069767441862,14.17326083526339,0.8661485142346104,0.9866362115268702,13.474393530138064,0.7263592185079186,0.9866362115268702,7.580747093424642,0.2416513567757419,0.7794684638212388,12.543217420578005,0.7245409488677979,0.9133617281913756,7.106478735804558,0.22170384228229525,0.8831729888916016
footstool,2.151360636152372,0.0,0.3888888888888889,1.6268527566436974,0.0,0.3888888888888889,13.321544312264752,0.6950480384391984,0.9794767007569324,12.59754244489107,0.6214506643546773,0.9562374018020204,5.759731125508488,-0.05615634097708466,0.704899721849802,9.4008367061615,0.5150113701820374,0.7444894313812256,5.860841602087022,0.06380689144134521,0.7439668774604797
forage,1.865922574515024,0.0,0.3157894736842105,0.3759588941959763,0.0,0.06382978723404255,12.13657056733575,0.2582354759059151,0.982373755451196,10.78908657900117,0.28380979991850075,0.9212983406643755,6.639593353511717,0.11857789377332505,0.7024044566239971,9.944144099950789,0.3140879273414612,0.8571377992630005,5.0793942362070075,0.030066169798374176,0.613012433052063
forbearance,2.7884225714498645,0.08695652173913042,0.35135135135135137,0.9907189615957952,0.020408163265306117,0.19047619047619047,14.236190338970099,0.8622485573340356,0.9875396057492776,13.686944206230462,0.7673773908478476,0.9875396057492776,7.219728684412807,0.048842427098831236,0.7691492212463646,10.757138907909393,0.5075321197509766,0.8857831954956055,8.24425159394741,0.22717924416065216,0.8884410262107849
forbid,2.6247407548628874,0.04166666666666666,0.35135135135135137,0.8955326032852166,0.0,0.42857142857142855,14.083362835972789,0.8517090724934442,0.9898018219623542,13.488930885748218,0.7961408003801982,0.9687507041706982,6.694485836704242,0.0007991991839931822,0.6898637044980476,12.112224519252775,0.6713500618934631,0.9166483879089355,7.9780605137348175,0.31129375100135803,0.7853034138679504
force,2.0446248926828536,0.020408163265306117,0.3157894736842105,0.3316326530612245,0.0,0.25,13.986845577409609,0.8798754984479484,0.9829923851225296,11.759957117473624,0.5716080257868172,0.9283775571230696,8.456459167072044,0.30407702596050035,0.7925956572821281,12.569061279296875,0.7420528531074524,0.9324777722358704,4.762583985924722,0.03986569494009018,0.4637865424156189
fore,1.6828267920800906,0.04166666666666666,0.3157894736842105,1.2697941127635854,0.0,0.3888888888888889,13.951059624934334,0.8877147109247854,0.9845605639520444,11.947834169670354,0.6595380265390315,0.9102971230149932,6.531386820852788,0.18589556285509445,0.6214649240498064,10.221617937088011,0.5647408962249756,0.8364254832267761,6.474293813109398,0.11753620207309726,0.8295027017593384
foreboding,3.41196585806898,0.04166666666666666,0.4705882352941176,0.8397246502671373,0.020408163265306117,0.25,14.254481645558643,0.8586025316735191,0.9915324277639208,13.900435339212613,0.8041565633893349,0.9911241657965876,6.9447359399915936,-0.15117002709455776,0.7886549440587778,11.430774211883545,0.5389420390129089,0.8894424438476562,7.269879460334778,0.26755622029304504,0.6490631103515625
forefinger,3.6864413488861363,0.08695652173913042,0.42857142857142855,0.594143901779028,0.0,0.08695652173913042,14.380815696081743,0.9213398370889996,0.9855776165432292,13.606229324542735,0.8441026540575225,0.9637178126510364,7.160808653689907,0.2096875802614556,0.6918691274596024,12.157834529876707,0.6766149401664734,0.9105175137519836,9.406535983085632,0.4375772476196289,0.8902013897895813
forego,0.8373149104983572,0.0,0.2195121951219512,0.2519225081336883,0.0,0.08695652173913042,13.45552198711708,0.7598886082398774,0.986592029570383,12.009663800849259,0.47246952060874997,0.986592029570383,7.373940170703706,0.1698249010199362,0.7658267372224441,9.722327023744585,0.4643170833587647,0.8585468530654907,5.006623759865762,0.15446121990680695,0.6032524704933167
foreground,0.7189763509474094,0.0,0.19047619047619047,0.26876176002315816,0.0,0.06382978723404255,12.75217420766012,0.6721634284302334,0.9738071516662418,11.680414940386223,0.6421094044265484,0.952034570328526,6.734222988013332,0.2073393471545757,0.7386931814763157,10.198424577713011,0.5053501129150391,0.7762861847877502,5.059277795255183,0.04060787707567215,0.6260695457458496
forehead,5.891719685728023,0.2195121951219512,0.6129032258064516,1.7831521479689332,0.020408163265306117,0.3157894736842105,14.55879054296088,0.9121766364870902,0.994362693465292,13.936738463372373,0.8483734917362185,0.990658574912564,8.22622676184409,0.24384522130956945,0.7246015981557563,12.811053693294525,0.7733653783798218,0.9139167666435242,9.14303621649742,0.4856034219264984,0.8377931714057922
foreign,2.4283142153829145,0.04166666666666666,0.35135135135135137,0.31399733806566105,0.0,0.08695652173913042,13.955288308028114,0.8636661706852545,0.9824392433072792,11.362874576689412,0.5900179060529606,0.9358354230130114,7.172114550059823,0.2869892416500496,0.8169438357374762,11.471980035305025,0.5964596271514893,0.8961246013641357,4.341965323314072,-0.018949436023831367,0.5137621760368347
foreigner,2.6832450693862384,0.04166666666666666,0.3888888888888889,0.7880545625028247,0.020408163265306117,0.19047619047619047,13.959566846200927,0.8352120180249413,0.9733374454191228,12.265395836559485,0.5826235585377741,0.9509142585228896,7.37087142226184,0.21678320682168184,0.7834882702977859,11.79234915971756,0.6220501661300659,0.8823769688606262,6.155872866511345,0.2374937981367111,0.6194502115249634
foreman,1.1611382799607446,0.0,0.3157894736842105,0.2444233507356431,0.0,0.16279069767441862,11.921635820720725,0.565750494195713,0.9339147237647708,11.324916453818767,0.5657108255242985,0.9100138178485164,6.71637658140167,0.1907823470744672,0.7177714439974012,8.965028315782547,0.2764168679714203,0.8092361092567444,3.740177433937788,-0.06955472379922867,0.5566397905349731
foremost,1.1237264472898332,0.0,0.28205128205128205,0.2792207792207792,0.0,0.13636363636363635,9.810372969413775,0.11778977083521135,0.9526562557181334,9.328616210291665,0.17771708223100036,0.9144537522269794,3.662661292498013,-0.14594360957530084,0.7270865866284112,8.261368624866009,0.09093818813562393,0.8268621563911438,4.620909612625836,0.05889425799250603,0.5624133348464966
forensic,0.8684741985706854,0.0,0.28205128205128205,0.7978235325518297,0.020408163265306117,0.2195121951219512,8.744066030081207,-0.0028246258568151994,0.9765806527909328,8.715868783889604,0.11690453385791112,0.9395619113204772,5.364877685615267,0.13557477127519724,0.5798141433660058,6.690655648708344,0.1353970170021057,0.7503066658973694,3.606087263673544,-0.04757479950785637,0.5535669922828674
foresee,4.266681267490382,0.13636363636363635,0.4705882352941176,0.8523591366858181,0.020408163265306117,0.1111111111111111,14.33213377827185,0.8903228098077903,0.9848659303543432,13.41585574160118,0.8041108106675348,0.983570392222358,7.216786021962773,0.002360953820093714,0.8009328103147879,11.62083339691162,0.6494429111480713,0.8862338662147522,7.235120981931686,0.32988184690475464,0.7622785568237305
foresight,2.653566441035602,0.020408163265306117,0.42857142857142855,1.0181639138742502,0.0,0.25,13.521227782370081,0.7813466741703796,0.9836611653768814,12.408881611723814,0.6712074251611451,0.9536320543738149,7.4000075061116775,0.2437642286716314,0.7315526958902193,10.511776745319368,0.4946978092193604,0.8772278428077698,6.65778885781765,0.16913150250911713,0.6930245757102966
forest,3.276498053749835,0.1111111111111111,0.4705882352941176,1.4680404105704752,0.04166666666666666,0.35135135135135137,14.469724918204895,0.9196450710177948,0.9948520939865448,13.298668498503892,0.7540284548628061,0.9879878371963242,8.273037325126545,0.35369882427748034,0.8841321353882282,12.800422966480255,0.7783432602882385,0.9338526725769044,8.995384007692339,0.4314453899860382,0.8293216824531555
foretell,4.2308762478852335,0.19047619047619047,0.3888888888888889,0.9075027264618944,0.0,0.2195121951219512,14.171696567141984,0.851349777457216,0.9813868488796424,13.144233651160087,0.7513588489675299,0.968993708055226,6.5836211459220495,0.11594586795343087,0.6728560791488762,11.404829800128935,0.6175411939620972,0.8798561096191406,7.3204123973846436,0.2615503668785095,0.7507354617118835
forfeit,2.5636476139190743,0.06382978723404255,0.35135135135135137,0.6768634064788419,0.0,0.25,14.219493539526875,0.8695432816234412,0.9837754576222838,13.688263993848713,0.7905812333733888,0.982427842111369,7.67564857177104,0.1855469315280389,0.8051296490165352,11.349226832389832,0.5562916398048401,0.8738558888435364,6.864521235227585,0.15493836998939514,0.7576974630355835
forgery,3.783837374826208,0.1111111111111111,0.4705882352941176,2.5046441000006308,0.06382978723404255,0.3157894736842105,14.498307576348731,0.9270586244495812,0.9961299478519656,13.949399003784,0.8503825629082287,0.977662116935352,6.560115274967059,0.17929260807319813,0.7875671988677907,11.520647883415222,0.6464804410934448,0.8877698183059692,8.712646484375,0.4241689145565033,0.7188050746917725
forget,3.386327360689385,0.06382978723404255,0.6129032258064516,0.9636951503645856,0.0,0.5625,13.997664300110301,0.8469560323025281,0.9929462191802704,13.317955986425348,0.7930848671678988,0.9484781357836372,7.891641877691116,0.16165219758272942,0.7526185461383803,10.901668548583984,0.5576377511024475,0.8890200853347778,4.662877939641477,0.06142311543226243,0.8536688089370728
forgetfulness,1.6068021702685376,0.020408163265306117,0.28205128205128205,0.5767993753159605,0.0,0.1111111111111111,14.168429725981294,0.8594879902169099,0.9848282484418904,13.686571314001574,0.7678988917386703,0.9848282484418904,6.856571609226271,0.08881296834645835,0.8309519703959414,9.696651250123976,0.3626999855041504,0.8157945871353149,6.3282953053712845,0.15006119012832642,0.6373637914657593
forgive,3.4416716449435802,0.1111111111111111,0.5151515151515151,0.642141124663921,0.020408163265306117,0.13636363636363635,14.571805194239984,0.9324003977049272,0.9936576993570964,14.098641899062693,0.8791550504320921,0.9864761238610648,7.934415160767793,0.3116585146446543,0.7547188387267945,11.493720889091492,0.6314228773117065,0.9075974225997924,6.884631991386414,0.2808041274547577,0.6725591421127319
forgiveness,4.9939163530306026,0.19047619047619047,0.5151515151515151,1.541965593553972,0.020408163265306117,0.25,14.573329718991367,0.9127485691777,0.9943519267681868,14.280097711724725,0.8689180354816121,0.9943519267681868,8.452580683207518,0.3619943495521338,0.7546136708046549,12.2355335354805,0.7187544107437134,0.881372332572937,9.540718376636503,0.4542401432991028,0.8067020773887634
forgiving,1.7411129147232456,0.020408163265306117,0.42857142857142855,0.5865857476092862,0.0,0.16279069767441862,13.52762331285193,0.7381941761025229,0.9953746585139224,13.11990457386704,0.6624930278894916,0.9953746585139224,5.547873692047583,-0.040452033277039945,0.7052649453220511,8.905139774084093,0.3549962043762207,0.8205048441886902,7.142478480935098,0.22174973785877228,0.699347198009491
fork,2.3460676361802557,0.06382978723404255,0.35135135135135137,0.2917752207265885,0.0,0.06382978723404255,14.15966300205965,0.8784457109360587,0.985409667856322,13.27193297992356,0.7722325864247641,0.9643366766228474,8.334563741080375,0.335518138976189,0.7394774277724822,11.94479513168335,0.6753226518630981,0.8902683854103088,5.844839364290237,0.15448011457920074,0.5824112296104431
forlorn,2.6909799112426964,0.020408163265306117,0.3888888888888889,1.3498769072846533,0.0,0.4705882352941176,13.730839549015222,0.7169805065296945,0.9889395228751328,13.385354650843933,0.6686278867078883,0.9840559883401092,6.917598680337631,0.2769154621194647,0.6499674697824495,10.97170901298523,0.4514858722686768,0.8579094409942627,6.898238629102707,0.3111339509487152,0.7351164221763611
form,1.2087906953771894,0.04166666666666666,0.19047619047619047,0.14370748299319727,0.0,0.04166666666666666,14.275502401485221,0.9164600601170236,0.9785071355659845,12.152251842697526,0.6808817145767151,0.918321497798135,8.555641575228554,0.180928742608814,0.7489534267091458,11.86965185403824,0.685353696346283,0.933416783809662,6.229943618178368,0.14367391169071198,0.590228796005249
formal,2.915403096629337,0.06382978723404255,0.35135135135135137,0.3999902458670796,0.0,0.08695652173913042,14.078752782248232,0.8568860339540778,0.9831576056115268,13.483947757129304,0.7584056070540784,0.9831576056115268,8.113882830981934,0.2622910497743546,0.7278963417479207,11.320554256439207,0.6201652884483337,0.8953555226325989,5.574847273528576,0.11566685885190965,0.8259819149971008
formality,3.9992664269891782,0.08695652173913042,0.4705882352941176,2.012554896059389,0.0,0.35135135135135137,14.084573435618589,0.8514514771752016,0.9827690873791688,13.489459549348073,0.7641606455051526,0.9827690873791688,6.815364257653543,0.2120932935603812,0.5904081211187296,11.076242208480835,0.614996612071991,0.8740119934082031,5.090095065534116,0.059136584401130676,0.614509642124176
formation,0.7869023495923191,0.0,0.19047619047619047,0.020408163265306117,0.0,0.020408163265306117,13.773011127773213,0.7678550141048711,0.9851467828024936,9.337299937805946,0.4050127274414245,0.863461792056235,6.352500618646267,0.17634175743436642,0.7574822988211409,10.947345972061157,0.5466451644897461,0.8970289826393127,6.137619495391847,0.10206946730613707,0.606673002243042
formidable,2.013884498670814,0.020408163265306117,0.35135135135135137,0.4769976235385249,0.0,0.13636363636363635,13.625652122333882,0.790898900037995,0.9814312967088156,12.958749817129355,0.7038434211340637,0.9814312967088156,6.867554476816816,0.21971950381254046,0.7078690613908606,11.729430496692656,0.5896293520927429,0.910495936870575,6.126403197646141,0.16999398171901706,0.7922269701957703
formula,1.7814366771470136,0.0,0.35135135135135137,0.6758920675967248,0.0,0.2195121951219512,13.808616907155207,0.7915737790241951,0.9940131777001532,11.871366310366625,0.6101780563937278,0.9805180709602076,7.147380572517926,0.21614495642157228,0.7720692569240483,9.592755109071733,0.3681691586971283,0.8614717125892639,6.837322175502777,0.28362107276916504,0.812475860118866
forsake,1.2908959656587822,0.0,0.16279069767441862,0.5579840044125759,0.0,0.35135135135135137,13.926700664389596,0.8137165344461665,0.9766682600053014,13.141239787140332,0.7453100148844338,0.9568365719344096,7.193542088561309,0.19557160493307255,0.7613623857948074,10.676023721694945,0.5548730492591858,0.8371869325637817,7.095728635787964,0.3457050323486328,0.6214544177055359
forte,0.3767006802721089,0.0,0.19047619047619047,0.3775200676832917,0.0,0.16279069767441862,11.398005703740495,0.2789118262292556,0.9881596940832592,10.914322126562542,0.4312178025011144,0.9151790256214228,5.798355590564157,0.12290106565040247,0.5716453163316236,6.737128108739853,0.15000420808792114,0.7847798466682434,4.664458632469176,0.02296172827482224,0.5705399513244629
forth,1.3221740203330936,0.0,0.3157894736842105,0.16943951493640932,0.0,0.08695652173913042,12.744599752614453,0.6644727703592155,0.9636363167807958,11.827207956451574,0.5650227980411529,0.9375635702637724,6.870637604696977,0.2572048025813184,0.7890496289452252,11.026550590991974,0.4963400363922119,0.9166929721832277,3.8024750351905823,0.06449513137340546,0.4810777604579926
forthcoming,0.4592759584453937,0.0,0.16279069767441862,0.2996289424860853,0.0,0.13636363636363635,11.418782444732466,0.5091169075302981,0.9647549715079424,10.81879759485858,0.4899948232372073,0.9527798154105582,5.154220846945975,0.07327022957098618,0.6302396177093286,7.68868313729763,0.2020878940820694,0.7983138561248779,2.5644176956266165,-0.2219570279121399,0.7121782898902893
fortification,3.2775934017511785,0.08695652173913042,0.42857142857142855,1.1491186303060688,0.020408163265306117,0.16279069767441862,14.135617155720837,0.8667170407034438,0.9875783048999158,12.391916500050534,0.721557486232848,0.9601743428290392,7.8598346676944315,0.32094069302393624,0.7226959727755419,11.861178696155546,0.6707745194435121,0.9103366136550904,7.251111686229706,0.3662718832492829,0.6705904603004456
fortify,2.246079668686221,0.0,0.4705882352941176,1.8150507285128037,0.0,0.3157894736842105,12.686573111564698,0.566333969879263,0.9772735298977152,11.061138829356524,0.3629055460761019,0.928850286483344,6.46059968459487,0.22499992779605693,0.7179894502308827,10.266741394996645,0.4804106950759888,0.907688856124878,6.530002910643816,-0.0913112536072731,0.7775914669036865
fortitude,3.7083218918057184,0.06382978723404255,0.6666666666666666,1.677503002995272,0.020408163265306117,0.25,14.135662661768038,0.8456392044424695,0.9915974304105368,13.61635569658801,0.7590887376363538,0.9915974304105368,7.589614601427263,0.2251205791041604,0.7738354230073713,11.607117056846619,0.6336966156959534,0.9113123416900636,8.390875190496446,0.4714303314685822,0.7505267262458801
fortnight,2.9364771858929246,0.08695652173913042,0.4705882352941176,1.2851080239000188,0.04166666666666666,0.2195121951219512,13.254435360340596,0.7369655472035676,0.9896182328695594,11.843821432570115,0.6601607702282241,0.9470936759964808,4.6694484942467005,0.007710265193095478,0.6534944172235783,10.094543099403381,0.3889468312263489,0.8482899069786072,6.0732521302998075,0.01913360878825188,0.7721771597862244
fortress,2.7410643179219467,0.1111111111111111,0.3888888888888889,1.1143930583522264,0.020408163265306117,0.2195121951219512,14.256002904516285,0.8931688263531146,0.9796631822803534,12.672593292393953,0.7563920689733504,0.9394289866298008,7.576449883772034,0.1867595068583755,0.6990421591409322,12.14600557088852,0.7443365454673767,0.9041459560394288,6.8138269037008286,0.2413371950387955,0.5920774936676025
