word,neighbor,year,cosine,score
hone,ingenuity,2000,0.6290916800498962,7.463550765063366
hone,unmatched,1840,0.14101244509220123,7.463550765063366
hone,unmatched,2000,0.6050423979759216,7.463550765063366
hone,laborious,1840,0.014018162153661251,7.463550765063366
hone,laborious,2000,0.5908592343330383,7.463550765063366
hone,formidable,1840,-0.1578434854745865,7.463550765063366
hone,formidable,2000,0.5878468751907349,7.463550765063366
psyche,cherub,1840,0.7718631625175476,7.955738619265198
psyche,cherub,2000,0.2204979956150055,7.955738619265198
psyche,madonna,1840,0.8055155277252197,7.955738619265198
psyche,madonna,2000,-0.07153070718050003,7.955738619265198
psyche,venus,1840,0.7134912014007568,7.955738619265198
psyche,venus,2000,0.06523654609918594,7.955738619265198
psyche,guido,1840,0.7964712977409363,7.955738619265198
psyche,guido,2000,-0.1843964159488678,7.955738619265198
psyche,diana,1840,0.7968614101409912,7.955738619265198
psyche,diana,2000,-0.13548643887043,7.955738619265198
psyche,archetype,1840,0.24504944682121277,7.955738619265198
psyche,archetype,2000,0.7901825904846191,7.955738619265198
psyche,repulsive,1840,0.08987394720315933,7.955738619265198
psyche,repulsive,2000,0.6803687214851379,7.955738619265198
psyche,disquieting,1840,-0.20871439576148987,7.955738619265198
psyche,disquieting,2000,0.7289166450500488,7.955738619265198
psyche,incomprehensible,1840,0.230059415102005,7.955738619265198
psyche,incomprehensible,2000,0.6838619709014893,7.955738619265198
psyche,imagination,1840,0.239652618765831,7.955738619265198
psyche,imagination,2000,0.6888381242752075,7.955738619265198
nil,et,1840,0.8090105056762695,9.200592672960752
nil,et,2000,0.045750416815280914,9.200592672960752
nil,hoc,1840,0.8141417503356934,9.200592672960752
nil,hoc,2000,0.2335895448923111,9.200592672960752
nil,modo,1840,0.8216577768325806,9.200592672960752
nil,modo,2000,0.13022994995117188,9.200592672960752
nil,nec,1840,0.852501630783081,9.200592672960752
nil,nec,2000,0.3677729070186615,9.200592672960752
nil,prius,1840,0.8236393332481384,9.200592672960752
nil,prius,2000,0.1589125692844391,9.200592672960752
nil,progenitor,1840,0.12676072120666504,9.200592672960752
nil,progenitor,2000,0.6130543947219849,9.200592672960752
nil,onus,1840,0.1522907167673111,9.200592672960752
nil,onus,2000,0.6422154307365417,9.200592672960752
nil,eventuality,1840,0.09235479682683945,9.200592672960752
nil,eventuality,2000,0.6390292644500732,9.200592672960752
nil,fledge,1840,-0.0672290101647377,9.200592672960752
nil,fledge,2000,0.6956021189689636,9.200592672960752
nil,commensurate,1840,0.19770176708698273,9.200592672960752
nil,commensurate,2000,0.6692958474159241,9.200592672960752
projector,inception,1840,0.6926936507225037,5.970567958501619
projector,inception,2000,0.01565510407090187,5.970567958501619
projector,carrying,1840,0.6627089977264404,5.970567958501619
projector,carrying,2000,0.16112014651298523,5.970567958501619
projector,colonization,1840,0.6134504079818726,5.970567958501619
projector,colonization,2000,-0.0976516455411911,5.970567958501619
projector,project,1840,0.6782264709472656,5.970567958501619
projector,project,2000,0.22837108373641968,5.970567958501619
projector,feasibility,1840,0.6802170872688293,5.970567958501619
projector,feasibility,2000,0.171598881483078,5.970567958501619
projector,camera,1840,0.10485853999853134,5.970567958501619
projector,camera,2000,0.7621973156929016,5.970567958501619
projector,toggle,1840,-0.016596024855971336,5.970567958501619
projector,toggle,2000,0.7394915819168091,5.970567958501619
projector,screen,1840,-0.09819800406694412,5.970567958501619
projector,screen,2000,0.7988356947898865,5.970567958501619
gripe,manacle,1840,0.7254446744918823,7.996690412429582
gripe,manacle,2000,0.06681807339191437,7.996690412429582
gripe,tighten,1840,0.7566675543785095,7.996690412429582
gripe,tighten,2000,0.038241516798734665,7.996690412429582
gripe,grasps,1840,0.6976504325866699,7.996690412429582
gripe,grasps,2000,0.18296486139297485,7.996690412429582
gripe,fang,1840,0.6964513063430786,7.996690412429582
gripe,fang,2000,0.08332373946905136,7.996690412429582
gripe,sinews,1840,0.7020335793495178,7.996690412429582
gripe,sinews,2000,0.024275990203022957,7.996690412429582
gripe,hilariously,1840,-0.13453955948352814,7.996690412429582
gripe,hilariously,2000,0.5442020297050476,7.996690412429582
gripe,stingy,1840,0.2048812359571457,7.996690412429582
gripe,stingy,2000,0.661592960357666,7.996690412429582
gripe,temp,1840,0.22106049954891205,7.996690412429582
gripe,temp,2000,0.5270609259605408,7.996690412429582
gripe,balky,1840,0.11763910949230194,7.996690412429582
gripe,balky,2000,0.5178729891777039,7.996690412429582
gripe,ornery,1840,0.16834373772144318,7.996690412429582
gripe,ornery,2000,0.5355765223503113,7.996690412429582
sponsor,christening,1840,0.6374029517173767,7.670775076178024
sponsor,christening,2000,0.2498193383216858,7.670775076178024
sponsor,stead,1840,0.5852408409118652,7.670775076178024
sponsor,stead,2000,-0.18315020203590393,7.670775076178024
sponsor,baptize,1840,0.6006426811218262,7.670775076178024
sponsor,baptize,2000,0.061506547033786774,7.670775076178024
sponsor,godfather,1840,0.6574099659919739,7.670775076178024
sponsor,godfather,2000,0.2648516595363617,7.670775076178024
sponsor,grandparent,1840,0.6015315651893616,7.670775076178024
sponsor,grandparent,2000,0.1269872784614563,7.670775076178024
sponsor,lawyers,1840,0.32495224475860596,7.670775076178024
sponsor,lawyers,2000,0.6801138520240784,7.670775076178024
sponsor,membership,1840,0.4313381612300873,7.670775076178024
sponsor,membership,2000,0.6827108263969421,7.670775076178024
sponsor,organize,1840,-0.04560789838433266,7.670775076178024
sponsor,organize,2000,0.6808978915214539,7.670775076178024
sponsor,workers,1840,0.22867046296596527,7.670775076178024
sponsor,workers,2000,0.6804998517036438,7.670775076178024
sponsor,clubs,1840,0.08033178001642227,7.670775076178024
sponsor,clubs,2000,0.6802054047584534,7.670775076178024
roughly,stick,1840,0.6384948492050171,8.306165555569931
roughly,stick,2000,0.04994912073016167,8.306165555569931
roughly,smartly,1840,0.7585262656211853,8.306165555569931
roughly,smartly,2000,-0.15258818864822388,8.306165555569931
roughly,viciously,1840,0.6502038240432739,8.306165555569931
roughly,viciously,2000,0.017735479399561882,8.306165555569931
roughly,rudely,1840,0.7570469379425049,8.306165555569931
roughly,rudely,2000,-0.13543669879436493,8.306165555569931
roughly,scraping,1840,0.6439813375473022,8.306165555569931
roughly,scraping,2000,-0.02217531017959118,8.306165555569931
roughly,cubic,1840,0.0802103653550148,8.306165555569931
roughly,cubic,2000,0.7455830574035645,8.306165555569931
roughly,4,000,1840,-0.07347126305103302,8.306165555569931
roughly,4,000,2000,0.7540514469146729,8.306165555569931
roughly,3,000,1840,-0.08963368088006973,8.306165555569931
roughly,3,000,2000,0.7431942820549011,8.306165555569931
roughly,quadruple,1840,-0.13247264921665192,8.306165555569931
roughly,quadruple,2000,0.8166588544845581,8.306165555569931
roughly,approximately,1840,-0.046758078038692474,8.306165555569931
roughly,approximately,2000,0.8697676062583923,8.306165555569931
retrieve,defeat,1840,0.6687294840812683,6.5094344755488285
retrieve,defeat,2000,-0.06649214774370193,6.5094344755488285
retrieve,peril,1840,0.6235156059265137,6.5094344755488285
retrieve,peril,2000,-0.28232821822166443,6.5094344755488285
retrieve,achieve,1840,0.6403260231018066,6.5094344755488285
retrieve,achieve,2000,-0.24758261442184448,6.5094344755488285
retrieve,atone,1840,0.6096124649047852,6.5094344755488285
retrieve,atone,2000,-0.09985604137182236,6.5094344755488285
retrieve,abandon,1840,0.6173884272575378,6.5094344755488285
retrieve,abandon,2000,0.2878687083721161,6.5094344755488285
retrieve,pack,1840,0.01403358206152916,6.5094344755488285
retrieve,pack,2000,0.7135052680969238,6.5094344755488285
retrieve,inspect,1840,-0.1602637618780136,6.5094344755488285
retrieve,inspect,2000,0.785139799118042,6.5094344755488285
retrieve,valise,1840,-0.0233249943703413,6.5094344755488285
retrieve,valise,2000,0.715531587600708,6.5094344755488285
retrieve,grab,1840,0.002276679500937462,6.5094344755488285
retrieve,grab,2000,0.705866813659668,6.5094344755488285
retrieve,stow,1840,0.11263439804315567,6.5094344755488285
retrieve,stow,2000,0.8316799998283386,6.5094344755488285
pose,entre,1840,0.62983638048172,6.659118912845181
pose,entre,2000,-0.16942040622234344,6.659118912845181
pose,naturel,1840,0.6355131268501282,6.659118912845181
pose,naturel,2000,-0.15975375473499298,6.659118912845181
pose,ensemble,1840,0.6430705785751343,6.659118912845181
pose,ensemble,2000,-0.11917464435100555,6.659118912845181
pose,raison,1840,0.6647884249687195,6.659118912845181
pose,raison,2000,-0.16581079363822937,6.659118912845181
pose,bene,1840,0.6420359015464783,6.659118912845181
pose,bene,2000,-0.1884818971157074,6.659118912845181
pose,distorted,1840,0.0623314343392849,6.659118912845181
pose,distorted,2000,0.5341872572898865,6.659118912845181
pose,averted,1840,0.123603455722332,6.659118912845181
pose,averted,2000,0.5203954577445984,6.659118912845181
pose,disturbing,1840,-0.10663347691297531,6.659118912845181
pose,disturbing,2000,0.5368541479110718,6.659118912845181
pose,perplex,1840,-0.03180008381605148,6.659118912845181
pose,perplex,2000,0.5677851438522339,6.659118912845181
pose,avert,1840,-0.13290657103061676,6.659118912845181
pose,avert,2000,0.528982400894165,6.659118912845181
wallop,nother,1840,0.8404463529586792,9.583189342883475
wallop,nother,2000,0.33315426111221313,9.583189342883475
wallop,tai,1840,0.8395866751670837,9.583189342883475
wallop,tai,2000,-0.2492193579673767,9.583189342883475
wallop,s'pose,1840,0.8399025201797485,9.583189342883475
wallop,s'pose,2000,0.3506941795349121,9.583189342883475
wallop,pinter,1840,0.8347835540771484,9.583189342883475
wallop,pinter,2000,-0.033948905766010284,9.583189342883475
wallop,got,1840,0.8434632420539856,9.583189342883475
wallop,got,2000,0.21618272364139557,9.583189342883475
wallop,dryness,1840,-0.0878586694598198,9.583189342883475
wallop,dryness,2000,0.5966895222663879,9.583189342883475
wallop,irritability,1840,-0.03311974182724953,9.583189342883475
wallop,irritability,2000,0.6646912693977356,9.583189342883475
wallop,lacerate,1840,0.03996521607041359,9.583189342883475
wallop,lacerate,2000,0.6064397096633911,9.583189342883475
wallop,numbness,1840,0.12466621398925781,9.583189342883475
wallop,numbness,2000,0.6059234738349915,9.583189342883475
wallop,ejaculation,1840,0.08378114551305771,9.583189342883475
wallop,ejaculation,2000,0.6060054898262024,9.583189342883475
monitor,marines,1840,0.585036039352417,4.518142370241757
monitor,marines,2000,0.0920213833451271,4.518142370241757
monitor,seamen,1840,0.5879936814308167,4.518142370241757
monitor,seamen,2000,-0.059630315750837326,4.518142370241757
monitor,frigate,1840,0.5968963503837585,4.518142370241757
monitor,frigate,2000,0.11608892679214478,4.518142370241757
monitor,corvette,1840,0.6478405594825745,4.518142370241757
monitor,corvette,2000,-0.010283242911100388,4.518142370241757
monitor,whaler,1840,0.5697260499000549,4.518142370241757
monitor,whaler,2000,-0.08236812800168991,4.518142370241757
monitor,surveillance,1840,0.4067533016204834,4.518142370241757
monitor,surveillance,2000,0.7465033531188965,4.518142370241757
monitor,reset,1840,0.07000850886106491,4.518142370241757
monitor,reset,2000,0.6295571327209473,4.518142370241757
monitor,satellite,1840,-0.009662038646638393,4.518142370241757
monitor,satellite,2000,0.6878483295440674,4.518142370241757
monitor,scanning,1840,0.023928189650177956,4.518142370241757
monitor,scanning,2000,0.6345110535621643,4.518142370241757
recorder,deputy,1840,0.7004035711288452,6.193846566915407
recorder,deputy,2000,0.18480296432971954,6.193846566915407
recorder,controller,1840,0.7012986540794373,6.193846566915407
recorder,controller,2000,0.4946174919605255,6.193846566915407
recorder,treasurer,1840,0.7193245887756348,6.193846566915407
recorder,treasurer,2000,-0.06985951960086823,6.193846566915407
recorder,supervisor,1840,0.70683354139328,6.193846566915407
recorder,supervisor,2000,0.20218943059444427,6.193846566915407
recorder,alderman,1840,0.6974760293960571,6.193846566915407
recorder,alderman,2000,0.009764356538653374,6.193846566915407
recorder,toggle,1840,0.19737765192985535,6.193846566915407
recorder,toggle,2000,0.7275686264038086,6.193846566915407
recorder,tape,1840,-0.061651282012462616,6.193846566915407
recorder,tape,2000,0.8865557312965393,6.193846566915407
recorder,duct,1840,-0.11058072000741959,6.193846566915407
recorder,duct,2000,0.7263427972793579,6.193846566915407
stereotype,edit,1840,0.6460548043251038,8.118864983207997
stereotype,edit,2000,-0.010494308546185493,8.118864983207997
stereotype,serial,1840,0.6693743467330933,8.118864983207997
stereotype,serial,2000,0.24103929102420807,8.118864983207997
stereotype,harpers,1840,0.7072969675064087,8.118864983207997
stereotype,harpers,2000,-0.20745305716991425,8.118864983207997
stereotype,printing,1840,0.7173094153404236,8.118864983207997
stereotype,printing,2000,0.06340013444423676,8.118864983207997
stereotype,publications,1840,0.676668643951416,8.118864983207997
stereotype,publications,2000,-0.04623650014400482,8.118864983207997
stereotype,misconception,1840,0.03665841370820999,8.118864983207997
stereotype,misconception,2000,0.7297159433364868,8.118864983207997
stereotype,stereotyped,1840,0.577822744846344,8.118864983207997
stereotype,stereotyped,2000,0.7297155857086182,8.118864983207997
stereotype,stereotyping,1840,0.5658448934555054,8.118864983207997
stereotype,stereotyping,2000,0.8698918223381042,8.118864983207997
stereotype,bias,1840,0.07256825268268585,8.118864983207997
stereotype,bias,2000,0.8337088227272034,8.118864983207997
stereotype,gender,1840,-0.026443561539053917,8.118864983207997
stereotype,gender,2000,0.7843353748321533,8.118864983207997
lingo,mutter,1840,0.6184637546539307,9.452761359517208
lingo,mutter,2000,-0.14102327823638916,9.452761359517208
lingo,jabber,1840,0.7802398204803467,9.452761359517208
lingo,jabber,2000,0.03227638453245163,9.452761359517208
lingo,patois,1840,0.7411131858825684,9.452761359517208
lingo,patois,2000,0.04183090105652809,9.452761359517208
lingo,outlandish,1840,0.68901526927948,9.452761359517208
lingo,outlandish,2000,0.1869593858718872,9.452761359517208
lingo,snuffle,1840,0.6137468814849854,9.452761359517208
lingo,snuffle,2000,0.15258872509002686,9.452761359517208
lingo,gis,1840,-0.2170087695121765,9.452761359517208
lingo,gis,2000,0.5902232527732849,9.452761359517208
lingo,forecasting,1840,0.04240548238158226,9.452761359517208
lingo,forecasting,2000,0.6159211993217468,9.452761359517208
lingo,revolutionize,1840,0.005502237007021904,9.452761359517208
lingo,revolutionize,2000,0.6953568458557129,9.452761359517208
lingo,develop,1840,-0.09563897550106049,9.452761359517208
lingo,develop,2000,0.607003927230835,9.452761359517208
lingo,hyper,1840,0.06011252477765083,9.452761359517208
lingo,hyper,2000,0.6770219206809998,9.452761359517208
