word,neighbor,year,cosine,score
embroider,merino,1840,0.8038183450698853,13.346118103597547
embroider,merino,2000,0.6203159689903259,13.346118103597547
embroider,linen,1840,0.7081409096717834,13.346118103597547
embroider,linen,2000,0.8041929602622986,13.346118103597547
embroider,petticoat,1840,0.6834819316864014,13.346118103597547
embroider,petticoat,2000,0.8438081741333008,13.346118103597547
embroider,silk,1840,0.7915295362472534,13.346118103597547
embroider,silk,2000,0.8710370659828186,13.346118103597547
embroider,lace,1840,0.9156699776649475,13.346118103597547
embroider,lace,2000,0.823738157749176,13.346118103597547
embroider,satin,1840,0.9250071048736572,13.346118103597547
embroider,satin,2000,0.9045998454093933,13.346118103597547
vote,legislature,1840,0.7437043786048889,13.389064477994694
vote,legislature,2000,0.6972650289535522,13.389064477994694
vote,nomination,1840,0.7902465462684631,13.389064477994694
vote,nomination,2000,0.7008054852485657,13.389064477994694
vote,electoral,1840,0.7607194185256958,13.389064477994694
vote,electoral,2000,0.7601653337478638,13.389064477994694
vote,ballot,1840,0.7533004879951477,13.389064477994694
vote,ballot,2000,0.8031262159347534,13.389064477994694
vote,nominate,1840,0.7409080862998962,13.389064477994694
vote,nominate,2000,0.5015655159950256,13.389064477994694
vote,electoral,1840,0.7607194185256958,13.389064477994694
vote,electoral,2000,0.7601653337478638,13.389064477994694
vote,ballot,1840,0.7533004879951477,13.389064477994694
vote,ballot,2000,0.8031262159347534,13.389064477994694
vote,democrat,1840,0.5190153121948242,13.389064477994694
vote,democrat,2000,0.7429690957069397,13.389064477994694
vote,gubernatorial,1840,0.4721781313419342,13.389064477994694
vote,gubernatorial,2000,0.7367098331451416,13.389064477994694
vote,lawmaker,1840,0.4321412742137909,13.389064477994694
vote,lawmaker,2000,0.7512938380241394,13.389064477994694
finger,nervously,1840,0.7447389364242554,13.736578946207914
finger,nervously,2000,0.5275800824165344,13.736578946207914
finger,tooth,1840,0.7190302014350891,13.736578946207914
finger,tooth,2000,0.6828887462615967,13.736578946207914
finger,chin,1840,0.763708233833313,13.736578946207914
finger,chin,2000,0.8142964243888855,13.736578946207914
finger,twirl,1840,0.687677800655365,13.736578946207914
finger,twirl,2000,0.5220435857772827,13.736578946207914
finger,locket,1840,0.6955749988555908,13.736578946207914
finger,locket,2000,0.6168519854545593,13.736578946207914
finger,chin,1840,0.763708233833313,13.736578946207914
finger,chin,2000,0.8142964243888855,13.736578946207914
finger,spine,1840,0.543255627155304,13.736578946207914
finger,spine,2000,0.7733529210090637,13.736578946207914
finger,foreleg,1840,0.4887070953845978,13.736578946207914
finger,foreleg,2000,0.7395817637443542,13.736578946207914
finger,forehead,1840,0.7641527056694031,13.736578946207914
finger,forehead,2000,0.7794585824012756,13.736578946207914
finger,tenderly,1840,0.5236309766769409,13.736578946207914
finger,tenderly,2000,0.7617619633674622,13.736578946207914
wound,bleed,1840,0.7953805923461914,13.855235129415655
wound,bleed,2000,0.7588183879852295,13.855235129415655
wound,wounded,1840,0.8187190294265747,13.855235129415655
wound,wounded,2000,0.828249990940094,13.855235129415655
wound,bruise,1840,0.7954067587852478,13.855235129415655
wound,bruise,2000,0.6843209266662598,13.855235129415655
wound,unhurt,1840,0.6843691468238831,13.855235129415655
wound,unhurt,2000,0.5006251931190491,13.855235129415655
wound,mangle,1840,0.6779465079307556,13.855235129415655
wound,mangle,2000,0.5265469551086426,13.855235129415655
wound,bleed,1840,0.7953805923461914,13.855235129415655
wound,bleed,2000,0.7588183879852295,13.855235129415655
wound,shrapnel,1840,0.3723323941230774,13.855235129415655
wound,shrapnel,2000,0.6789628863334656,13.855235129415655
wound,wounded,1840,0.8187190294265747,13.855235129415655
wound,wounded,2000,0.828249990940094,13.855235129415655
wound,bruise,1840,0.7954067587852478,13.855235129415655
